entropy_p1,entropy_p2,episode,policy_loss_p1,policy_loss_p2,return_p1,value_loss
1.2876777648925781,1.266788125038147,68,2.3102948665618896,11.069422721862793,-6.0,22.960460662841797
1.2498196363449097,1.2055015563964844,69,-117.14433288574219,115.90513610839844,-19.0,109.44551086425781
1.2164024114608765,1.142168641090393,70,-7.534714698791504,2.895416498184204,-10.0,11.90713119506836
1.3018758296966553,1.2464135885238647,71,-68.16665649414062,45.47916793823242,-14.0,39.48383331298828
1.2086268663406372,1.2292685508728027,72,-71.97733306884766,65.29389190673828,-18.0,37.110435485839844
1.2267693281173706,1.2498118877410889,73,-80.58069610595703,83.19257354736328,-17.0,42.196224212646484
1.2841464281082153,1.2326805591583252,74,138.19065856933594,-146.50552368164062,-5.0,27.755929946899414
1.2731672525405884,1.2402044534683228,75,-32.203163146972656,17.908960342407227,-8.0,15.335310935974121
1.3001081943511963,1.2269608974456787,76,-54.802459716796875,48.37528991699219,-10.0,28.94147300720215
1.2605328559875488,1.177424669265747,77,-100.74932861328125,98.06383514404297,-20.0,69.10438537597656
1.2380423545837402,1.149152159690857,78,-46.43498992919922,45.94184875488281,-14.0,23.791200637817383
1.1920918226242065,1.1896674633026123,79,-32.1739616394043,12.95323657989502,-14.0,45.22297286987305
1.3167628049850464,1.2453160285949707,80,-125.3235092163086,104.81967163085938,-14.0,40.11152267456055
1.1976126432418823,0.9683939814567566,81,-29.111881256103516,32.58322525024414,-16.0,43.1011848449707
1.2862348556518555,1.2248350381851196,82,-11.771353721618652,14.786645889282227,-10.0,19.885040283203125
1.1777626276016235,1.0036507844924927,83,-23.044775009155273,8.046445846557617,-14.0,35.30636978149414
1.2870118618011475,1.2146567106246948,84,-56.896339416503906,60.91787338256836,-7.0,29.535354614257812
1.2440440654754639,1.2208282947540283,85,200.3372802734375,-202.01296997070312,2.0,82.82682037353516
1.1870191097259521,1.1702768802642822,86,-6.450194358825684,4.172169208526611,-10.0,14.26467514038086
1.20253324508667,1.1188801527023315,87,-43.578365325927734,46.833072662353516,-12.0,28.059858322143555
1.2436727285385132,1.1315717697143555,88,-58.35490036010742,64.06360626220703,-16.0,10.107513427734375
1.2973144054412842,1.2329349517822266,89,-75.5510025024414,70.7748794555664,-19.0,40.65183639526367
1.2439532279968262,1.1828193664550781,90,-21.70709991455078,-13.1987943649292,-10.0,14.737069129943848
1.319715142250061,1.2802631855010986,91,-46.838706970214844,57.90822219848633,-12.0,33.80729293823242
1.257076382637024,1.166803002357483,92,154.70855712890625,-183.13392639160156,2.0,46.11445236206055
1.1781368255615234,1.1408782005310059,93,-9.354992866516113,8.44349193572998,-10.0,11.074763298034668
1.2667335271835327,1.2279953956604004,94,-34.381561279296875,34.02068328857422,-11.0,22.2978458404541
1.1094409227371216,0.8570197224617004,95,-1.283288598060608,-0.9605426788330078,-10.0,1.1878422498703003
1.1348013877868652,0.8828654289245605,96,-15.605084419250488,6.558108329772949,-14.0,20.694665908813477
1.2958862781524658,1.2949278354644775,97,9.857653617858887,-24.208688735961914,-5.0,11.096931457519531
1.120032548904419,1.0357435941696167,98,-15.476912498474121,7.001461505889893,-13.0,19.069028854370117
1.2452436685562134,1.1891992092132568,99,-13.01960277557373,2.650426149368286,-9.0,16.911033630371094
1.2761855125427246,1.2380931377410889,100,8.895817756652832,-0.7300280332565308,-10.0,13.380615234375
1.2778688669204712,1.1600539684295654,101,-3.6636695861816406,4.830874443054199,-7.0,11.709210395812988
1.2297166585922241,1.1275603771209717,102,-6.243387699127197,11.896028518676758,-7.0,13.830528259277344
1.2871239185333252,1.1906870603561401,103,-107.45097351074219,97.80120086669922,-16.0,76.8127212524414
1.176554560661316,1.0811848640441895,104,-69.85106658935547,83.01331329345703,-24.0,79.75640106201172
1.2560079097747803,1.0832151174545288,105,-44.750938415527344,34.15233612060547,-19.0,58.0841178894043
1.2057983875274658,1.1878693103790283,106,-104.53598022460938,81.5618896484375,-23.0,62.04155349731445
1.247318983078003,1.2502802610397339,107,-101.22220611572266,92.93651580810547,-18.0,90.91083526611328
1.3092480897903442,1.2627238035202026,108,-92.70384216308594,90.38467407226562,-10.0,25.20270538330078
1.2830994129180908,1.1974494457244873,109,18.956857681274414,-41.42997360229492,-6.0,13.844919204711914
1.2678327560424805,1.2640680074691772,110,283.60406494140625,-295.2873229980469,7.0,85.4441146850586
1.2793349027633667,1.2348768711090088,111,-109.43535614013672,89.43412017822266,-18.0,22.52386474609375
1.2218806743621826,1.266160488128662,112,-59.95088577270508,53.089237213134766,-11.0,42.0440673828125
1.1205724477767944,0.7068426012992859,113,2.7500579357147217,-0.09313128143548965,-10.0,1.0844813585281372
1.2668781280517578,1.1688302755355835,114,11.225421905517578,-40.622108459472656,-4.0,28.633317947387695
1.211848258972168,1.1921356916427612,115,-10.4707670211792,4.208781719207764,-10.0,4.81804084777832
1.2414066791534424,1.2557293176651,116,-121.28116607666016,147.61094665527344,-18.0,26.60863494873047
1.1875674724578857,0.9339156746864319,117,-55.26774215698242,52.1010856628418,-19.0,25.844266891479492
1.1607997417449951,0.9110774993896484,118,-46.010311126708984,20.62917709350586,-18.0,25.018062591552734
1.2795464992523193,1.2597070932388306,119,132.20294189453125,-127.323486328125,0.0,22.041156768798828
1.1615571975708008,1.0965291261672974,120,-10.916851997375488,13.683948516845703,-10.0,10.84234619140625
1.162498950958252,1.0300159454345703,121,2.0255072116851807,-7.978248596191406,-6.0,22.83958625793457
1.2615028619766235,1.1887398958206177,122,112.94735717773438,-118.41488647460938,-8.0,28.72708511352539
1.2334588766098022,1.1174075603485107,123,-27.156906127929688,40.31344223022461,-15.0,14.243380546569824
1.2003264427185059,0.9818799495697021,124,-14.650087356567383,4.128931045532227,-10.0,10.985413551330566
1.186314344406128,1.2220728397369385,125,123.1388168334961,-127.38597106933594,0.0,37.9240608215332
1.1319859027862549,1.0360809564590454,126,-19.56791877746582,27.143890380859375,-15.0,28.503662109375
1.2806684970855713,1.0083487033843994,127,-68.04486846923828,68.34549713134766,-19.0,50.08934783935547
1.1511657238006592,0.6129743456840515,128,1.5441371202468872,-0.03924629092216492,-10.0,0.6985298991203308
1.2426841259002686,1.109621286392212,129,-125.87339782714844,91.68531036376953,-23.0,65.63109588623047
1.25554621219635,1.1993638277053833,130,-57.688899993896484,50.94074249267578,-16.0,19.31163787841797
1.183218002319336,1.1047886610031128,131,-108.21194458007812,72.19294738769531,-27.0,24.55487632751465
1.2106784582138062,1.0918498039245605,132,-82.58776092529297,94.22356414794922,-33.0,48.505584716796875
1.2496557235717773,1.2146461009979248,133,-59.72843551635742,50.98762512207031,-9.0,43.32486343383789
1.1411675214767456,1.0890049934387207,134,-62.491519927978516,66.41445922851562,-10.0,40.447383880615234
1.2070958614349365,1.2213901281356812,135,8.031538009643555,3.304713487625122,-8.0,8.261375427246094
1.1307330131530762,1.0386720895767212,136,-6.1706414222717285,13.08778190612793,-12.0,8.592520713806152
1.1285680532455444,1.107553482055664,137,25.90593910217285,-32.52009582519531,-11.0,17.141193389892578
1.1874003410339355,1.1426969766616821,138,64.32298278808594,-100.70223999023438,7.0,111.15532684326172
1.2053701877593994,0.7507768869400024,139,-0.6381139755249023,-0.07670304924249649,-10.0,0.10031440854072571
1.1796462535858154,1.1723779439926147,140,-49.952301025390625,55.698368072509766,-20.0,14.96932601928711
0.9835423231124878,1.043994665145874,141,0.13916093111038208,-9.361044883728027,-10.0,11.090919494628906
1.061700701713562,0.6607741117477417,142,0.4069361388683319,-1.6046193838119507,-10.0,0.1417248547077179
1.1750739812850952,1.140989899635315,143,243.69137573242188,-350.9696350097656,12.0,158.2593231201172
0.843356192111969,0.8214758038520813,144,-10.681983947753906,2.646562337875366,-13.0,7.523444652557373
1.0594319105148315,1.0296992063522339,145,-34.38726043701172,40.903419494628906,-14.0,20.2509708404541
1.1307015419006348,0.808309018611908,146,0.30696845054626465,1.1572182178497314,-6.0,16.802820205688477
1.1096786260604858,1.1797153949737549,147,-250.6809539794922,190.34420776367188,-35.0,141.95864868164062
1.1894326210021973,1.1786097288131714,148,2.9797840118408203,-4.494344711303711,-13.0,11.804539680480957
1.0969784259796143,1.1280378103256226,149,-121.98868560791016,80.14468383789062,-20.0,43.71498489379883
1.1606782674789429,0.7252751588821411,150,1.5128185749053955,0.8732067942619324,-10.0,0.7159312963485718
0.9427640438079834,0.9163498282432556,151,-6.162036895751953,4.358534812927246,-10.0,5.87390661239624
1.1808527708053589,1.143520712852478,152,-0.3278003931045532,-14.648996353149414,-5.0,8.154986381530762
1.181445598602295,1.1402943134307861,153,3.524350881576538,4.396963119506836,-6.0,11.68332290649414
1.0816611051559448,1.0856369733810425,154,233.1943359375,-308.12255859375,4.0,102.37185668945312
1.0669268369674683,1.039029598236084,155,-13.706826210021973,7.409589767456055,-14.0,15.199259757995605
0.9488518238067627,0.9883208870887756,156,-27.899335861206055,13.325932502746582,-14.0,11.717768669128418
1.0708709955215454,1.0881365537643433,157,-25.71295738220215,24.295940399169922,-9.0,21.133590698242188
1.0213228464126587,0.9917713403701782,158,-31.6656494140625,30.989315032958984,-17.0,23.448453903198242
1.205522060394287,1.1311181783676147,159,42.99660110473633,-20.290935516357422,-5.0,27.40605926513672
0.9568031430244446,0.9931116104125977,160,-2.8337554931640625,-2.0959877967834473,-6.0,22.68552017211914
1.1471604108810425,1.0907608270645142,161,-37.865074157714844,24.365873336791992,-13.0,28.229724884033203
1.1320288181304932,1.1566176414489746,162,-50.20345687866211,45.29639434814453,-24.0,34.51050567626953
1.1879969835281372,1.067155361175537,163,-48.49125671386719,43.04009246826172,-21.0,15.876434326171875
0.9784895777702332,1.0798430442810059,164,-100.05979919433594,49.197669982910156,-24.0,28.77056312561035
1.1293504238128662,1.018073320388794,165,-12.344008445739746,16.81689453125,-17.0,17.449796676635742
1.1341328620910645,1.0811997652053833,166,76.70726013183594,-71.40094757080078,-13.0,22.360488891601562
1.1422873735427856,0.8920152187347412,167,-27.82722282409668,12.538861274719238,-16.0,17.48366355895996
1.0230813026428223,1.057864785194397,168,-20.727508544921875,10.07610034942627,-12.0,9.533942222595215
0.9272494912147522,0.9419121742248535,169,-11.663968086242676,7.690563678741455,-13.0,5.154023170471191
1.05984628200531,0.9856101870536804,170,-11.059379577636719,2.402827739715576,-14.0,4.985757350921631
0.9155742526054382,0.9582931399345398,171,-12.116971969604492,6.915676116943359,-13.0,3.9297001361846924
1.0065146684646606,0.9923399686813354,172,-137.10263061523438,110.69774627685547,-23.0,60.49821090698242
1.0783348083496094,1.0329383611679077,173,-49.76144790649414,19.239789962768555,-12.0,26.019668579101562
1.1344856023788452,1.0364071130752563,174,151.95912170410156,-89.06412506103516,-2.0,48.14046096801758
1.1404531002044678,0.9068058133125305,175,-6.760721206665039,2.2551021575927734,-14.0,4.890562534332275
1.112770676612854,0.7745605707168579,176,2.829986333847046,-1.8472371101379395,-10.0,2.3621315956115723
1.1145191192626953,1.0605623722076416,177,-18.0074520111084,-0.878125011920929,-10.0,10.097570419311523
1.0926893949508667,1.0798676013946533,178,217.81358337402344,-208.88644409179688,-2.0,70.05919647216797
0.8044058680534363,0.6669472455978394,179,0.5123744010925293,-1.0793777704238892,-10.0,1.6180169582366943
0.915255069732666,0.9883098602294922,180,-6.565794944763184,3.3716206550598145,-9.0,12.543571472167969
1.0535502433776855,1.016945481300354,181,-1.265352487564087,-2.2858057022094727,-13.0,6.109589099884033
1.1695215702056885,0.9578422904014587,182,-0.5039175152778625,-0.364150732755661,-10.0,6.2534966468811035
1.0839893817901611,1.0040149688720703,183,-16.930557250976562,15.750118255615234,-14.0,6.983911037445068
0.9497653245925903,0.9785701632499695,184,36.155609130859375,-48.191471099853516,-9.0,14.117209434509277
1.070560336112976,0.9924116134643555,185,-129.69679260253906,83.34260559082031,-28.0,81.24656677246094
0.7692237496376038,0.8925049901008606,186,6.776144981384277,-14.306815147399902,-10.0,10.611337661743164
1.1504894495010376,1.0603076219558716,187,85.53679656982422,-106.52032470703125,-5.0,67.79236602783203
0.9629957675933838,1.0276435613632202,188,-24.451580047607422,8.90209674835205,-15.0,16.664697647094727
1.144149661064148,0.9523264765739441,189,-1.4435391426086426,-4.383591651916504,-10.0,5.287837982177734
1.043309211730957,1.0307456254959106,190,14.199908256530762,-52.12507629394531,-10.0,22.359777450561523
1.0635883808135986,0.9188647866249084,191,-39.60530471801758,14.940545082092285,-13.0,18.74517250061035
0.921985924243927,0.9203728437423706,192,224.896240234375,-316.9325866699219,8.0,132.0912322998047
0.9366309642791748,0.739247739315033,193,-43.61932373046875,21.3201847076416,-18.0,20.4165096282959
1.2041085958480835,0.988778293132782,194,-14.014845848083496,14.58257007598877,-13.0,16.024627685546875
1.01973557472229,0.7041690349578857,195,-0.15940622985363007,0.25974175333976746,-10.0,0.08358711749315262
0.9533971548080444,0.9639492630958557,196,-120.22371673583984,126.10196685791016,-27.0,35.47404479980469
1.0592907667160034,0.7705327272415161,197,-10.224137306213379,6.743940353393555,-17.0,15.61229133605957
0.6857553720474243,0.8916484713554382,198,-10.494367599487305,-5.749665260314941,-9.0,9.962752342224121
1.0310750007629395,0.804672360420227,199,-3.7301747798919678,2.3450045585632324,-14.0,4.618642330169678
0.9416388273239136,0.9877843260765076,200,-17.2167911529541,12.64304256439209,-12.0,5.052945137023926
1.0769352912902832,0.9829264283180237,201,2.65899658203125,-1.2985049486160278,-10.0,0.38578781485557556
1.053328514099121,0.7730328440666199,202,-7.142763137817383,2.347874402999878,-13.0,3.2943193912506104
0.6278876066207886,0.5981831550598145,203,-0.5447700023651123,-0.6361247897148132,-10.0,0.20184288918972015
1.0497322082519531,0.6203168034553528,204,1.17327880859375,-0.3275321125984192,-10.0,0.5883157253265381
0.9265640377998352,0.9712121486663818,205,-224.77313232421875,165.89288330078125,-35.0,96.69210815429688
0.959516704082489,0.6717812418937683,206,2.7520751953125,-3.0890536308288574,-10.0,0.4600670337677002
0.8531990051269531,0.9018080234527588,207,99.62191009521484,-155.13717651367188,-1.0,71.24069213867188
0.965155303478241,0.9494608044624329,208,-88.27156066894531,83.51032257080078,-22.0,20.575305938720703
1.0447719097137451,0.6902710199356079,209,-4.1520795822143555,1.1959280967712402,-14.0,4.335083961486816
0.6862294673919678,0.8670597672462463,210,-1.8528424501419067,-4.290441989898682,-10.0,6.888795852661133
0.9757946729660034,1.1286159753799438,211,327.4396057128906,-375.6876220703125,16.0,222.9374542236328
1.0367555618286133,0.5188407897949219,212,0.07570820301771164,0.060948338359594345,-10.0,0.08244629949331284
1.0349658727645874,0.5075323581695557,213,-0.01994052156805992,0.0543108806014061,-10.0,0.04093370959162712
1.0313212871551514,0.7498093843460083,214,0.124257892370224,-0.15697428584098816,-10.0,0.14513109624385834
1.0285799503326416,0.4862785041332245,215,-0.15899600088596344,0.008189624175429344,-10.0,0.024126648902893066
0.713276207447052,0.6825281381607056,216,-71.15705108642578,25.209585189819336,-17.0,22.13833999633789
0.7187165021896362,0.8996111750602722,217,23.13495445251465,-34.174320220947266,-6.0,20.579986572265625
0.8681046366691589,0.8991567492485046,218,-1.806525468826294,1.9532480239868164,-10.0,2.551781177520752
0.6011032462120056,0.770977795124054,219,-0.9671787023544312,-3.9201712608337402,-10.0,2.758107900619507
1.0968674421310425,0.8139400482177734,220,-26.988309860229492,13.82728385925293,-15.0,17.805360794067383
0.99912029504776,0.44234156608581543,221,-0.38584771752357483,-0.02880050055682659,-10.0,0.28276553750038147
0.775558590888977,0.776928722858429,222,3.083895206451416,-9.855683326721191,-10.0,2.8544106483459473
0.9769570827484131,0.42558813095092773,223,-0.36901578307151794,-0.004481272306293249,-10.0,0.11341914534568787
0.736958920955658,0.8389443755149841,224,-21.81817054748535,10.356094360351562,-13.0,5.9412407875061035
1.0092905759811401,0.9760820269584656,225,-0.8173207640647888,-22.739120483398438,-5.0,11.830092430114746
0.9162341356277466,0.39399439096450806,226,0.04263578727841377,0.041235409677028656,-10.0,0.06279110163450241
0.8942486047744751,0.38083726167678833,227,0.1856626570224762,0.04741135984659195,-10.0,0.1210484504699707
0.8762553334236145,0.36844146251678467,228,0.2560552954673767,0.03797755390405655,-10.0,0.11291127651929855
0.6453742980957031,0.9214136004447937,229,-15.027325630187988,4.426430702209473,-10.0,14.644428253173828
0.8452243804931641,0.34853553771972656,230,0.15921658277511597,0.006790280342102051,-10.0,0.017653238028287888
0.6991154551506042,0.9483245611190796,231,121.6409683227539,-220.92112731933594,8.0,114.79335021972656
0.8183578252792358,0.839776337146759,232,-10.657247543334961,12.915453910827637,-13.0,9.601968765258789
0.7064824104309082,0.8365716934204102,233,26.691871643066406,-61.659847259521484,-6.0,30.3466796875
0.9516880512237549,0.9436283111572266,234,-4.874599456787109,3.3162589073181152,-16.0,3.238154888153076
0.7920736074447632,0.7882150411605835,235,0.45072701573371887,-1.007743000984192,-10.0,1.2678364515304565
1.0112667083740234,0.9614759087562561,236,74.51005554199219,-106.135498046875,3.0,88.07901000976562
0.9313955307006836,0.9214094281196594,237,-24.296602249145508,18.716352462768555,-15.0,10.658255577087402
0.8989400267601013,0.923429548740387,238,84.78546142578125,-64.73114776611328,-7.0,21.586835861206055
0.9012709259986877,0.3625831604003906,239,-8.631613731384277,8.083939552307129,-14.0,3.8991620540618896
0.6761431694030762,0.31525737047195435,240,-2.125314235687256,0.02116740308701992,-10.0,0.5529285669326782
0.5043296813964844,0.9158739447593689,241,0.13749732077121735,-0.17254434525966644,-10.0,2.0931520462036133
0.46092912554740906,0.6709966659545898,242,-18.700910568237305,7.412264823913574,-13.0,13.736984252929688
0.7221555709838867,0.8988375067710876,243,-10.789108276367188,13.265658378601074,-14.0,9.639054298400879
0.7114453911781311,0.9702742695808411,244,31.297067642211914,-82.48365783691406,-2.0,33.197181701660156
0.7266298532485962,0.9127477407455444,245,52.0263786315918,-117.4537124633789,-2.0,43.487430572509766
0.6333376169204712,0.8778755068778992,246,52.33802795410156,-94.69683837890625,-7.0,50.75050354003906
0.30427783727645874,0.8437412977218628,247,-2.5726466178894043,4.851013660430908,-10.0,1.5374335050582886
0.9929813742637634,0.513505756855011,248,-45.894309997558594,3.207115650177002,-20.0,18.99167823791504
0.7266550660133362,0.7758028507232666,249,93.76957702636719,-67.89505767822266,-10.0,32.85541915893555
1.0507334470748901,0.9059789180755615,250,-91.88858032226562,43.11164093017578,-26.0,63.32905578613281
0.3533499240875244,0.875724732875824,251,24.172271728515625,-127.86480712890625,0.0,58.997108459472656
0.7645151019096375,0.9396343231201172,252,-5.900733947753906,-23.68135643005371,-6.0,7.050180435180664
0.3902970254421234,0.7940954566001892,253,-1.9269826412200928,1.613699197769165,-10.0,0.785769522190094
0.6185117959976196,0.7541631460189819,254,-0.5234494209289551,0.501505434513092,-10.0,0.242025688290596
0.5764904618263245,1.0018936395645142,255,39.75581741333008,-36.7181396484375,-10.0,9.72801685333252
0.758717954158783,0.8806122541427612,256,156.2030487060547,-163.3274688720703,-1.0,72.3851089477539
0.8058606386184692,0.8069289326667786,257,-25.843725204467773,27.310714721679688,-15.0,16.37177085876465
0.7511842250823975,0.9157852530479431,258,-20.259538650512695,28.42177391052246,-15.0,11.281249046325684
0.6708219647407532,0.8534976243972778,259,-18.2554874420166,5.4339728355407715,-15.0,4.930630207061768
0.45694443583488464,0.9606085419654846,260,110.18537902832031,-367.31304931640625,15.0,212.04208374023438
0.4054691195487976,0.9119617938995361,261,58.6319694519043,-223.49090576171875,5.0,97.6915054321289
0.4188843071460724,0.9057599902153015,262,-3.851163387298584,1.1319831609725952,-10.0,5.549961566925049
0.4119049608707428,0.8229117393493652,263,-1.631877064704895,3.056320905685425,-10.0,2.0471603870391846
0.7749977111816406,0.8462451100349426,264,-4.112446308135986,-5.109401226043701,-19.0,7.500307559967041
0.44135764241218567,0.969158947467804,265,58.7354736328125,-137.3304901123047,-3.0,42.34540557861328
0.38575127720832825,0.9034069776535034,266,37.002967834472656,-141.0075225830078,-5.0,37.49673080444336
0.6190007925033569,0.8462625741958618,267,95.76531982421875,-124.46724700927734,-6.0,38.13333511352539
0.5479471683502197,0.8608217835426331,268,-9.032509803771973,7.451622009277344,-11.0,6.66431999206543
0.4614167809486389,0.8604097962379456,269,6.221590995788574,-65.84772491455078,-2.0,15.591660499572754
0.5830307006835938,0.8054506778717041,270,-16.284244537353516,13.987178802490234,-14.0,10.118325233459473
0.1899719089269638,0.43833738565444946,271,-8.149190902709961,0.8075920343399048,-10.0,4.511477947235107
0.6901457905769348,0.8215351700782776,272,-4.412717819213867,-12.767202377319336,-5.0,10.090164184570312
0.5238330960273743,0.7750551104545593,273,24.816009521484375,-32.005462646484375,-10.0,13.669875144958496
0.38612765073776245,0.6823606491088867,274,-0.5695748329162598,2.249171257019043,-10.0,1.6060600280761719
0.46926021575927734,0.7142608165740967,275,-31.798295974731445,37.65571212768555,-15.0,13.756757736206055
0.3536142408847809,0.703430712223053,276,70.47134399414062,-136.48094177246094,2.0,69.48564910888672
0.1544206291437149,0.3838549256324768,277,-8.492929458618164,0.6161715984344482,-10.0,4.071600914001465
