entropy_p1,entropy_p2,episode,policy_loss_p1,policy_loss_p2,return_p1,value_loss
0.4036923050880432,0.4267074465751648,29,-0.07788989692926407,0.08446621149778366,-1.0,0.42176008224487305
0.4417705237865448,0.3934403657913208,30,-0.08095578849315643,0.06666625291109085,-1.0,0.34310847520828247
0.48165374994277954,0.36261186003685,31,1.6139243841171265,-0.05496886372566223,0.0,0.23207063972949982
0.5369244813919067,0.3368220925331116,32,-0.08856088668107986,0.04135762155056,-1.0,0.2188420444726944
0.5924063920974731,0.31333357095718384,33,-0.0927131250500679,0.03259618207812309,-1.0,0.17214824259281158
0.6474732756614685,0.2921150326728821,34,0.14989250898361206,-1.7355711460113525,0.0,0.4100050628185272
0.6900342702865601,0.26405656337738037,35,-0.09524822235107422,0.01912154257297516,-1.0,0.10381698608398438
0.7315096259117126,0.24046725034713745,36,-0.0935632511973381,0.014281896874308586,-1.0,0.07913791388273239
0.771644115447998,0.2199157476425171,37,0.5942303538322449,-9.081298828125,1.0,3.1044976711273193
0.7993566393852234,0.19649621844291687,38,-0.08568686991930008,0.007589111104607582,-1.0,0.04459655284881592
0.8266804218292236,0.17658373713493347,39,-0.08067888021469116,0.005424391478300095,-1.0,0.03338108956813812
0.8529508113861084,0.1596502810716629,40,-0.07407523691654205,0.003714261343702674,-1.0,0.023624641820788383
0.8777360916137695,0.14523304998874664,41,-0.06566265225410461,0.0023507822770625353,-1.0,0.015434595756232738
0.900800883769989,0.13293665647506714,42,-0.05530133098363876,0.0012529820669442415,-1.0,0.008907915093004704
0.9218041896820068,0.12242624908685684,43,-0.04385930299758911,0.0004069770220667124,-1.0,0.004374917130917311
0.9403948187828064,0.11342056840658188,44,-0.030908314511179924,-0.00026821409119293094,-1.0,0.0014932355843484402
0.9565521478652954,0.10568416118621826,45,2.294804096221924,-0.041843757033348083,1.0,3.950369358062744
0.9768896102905273,0.09921813756227493,46,1.9623230695724487,-0.019801009446382523,0.0,0.9824857711791992
1.0039852857589722,0.09379296749830246,47,1.8296512365341187,-0.018229937180876732,0.0,0.954101026058197
1.032570242881775,0.08923549950122833,48,-0.052674971520900726,-1.1002819519490004e-05,-1.0,0.0028015468269586563
1.0531573295593262,0.08524681627750397,49,1.8051068782806396,-0.03110544942319393,1.0,3.692727565765381
1.0647947788238525,0.08190491795539856,50,-0.12666872143745422,0.0009522769250907004,-1.0,0.01395887229591608
1.0695586204528809,0.07894865423440933,51,1.5687251091003418,-0.027291910722851753,1.0,3.4180691242218018
1.0663479566574097,0.07648638635873795,52,-0.24114607274532318,0.0019524728413671255,-1.0,0.038811005651950836
1.059206485748291,0.07428190857172012,53,-0.3060159981250763,0.0023725354112684727,-1.0,0.054767340421676636
1.05002760887146,0.07229790836572647,54,1.248633623123169,-0.02310159057378769,1.0,3.01786732673645
1.0379753112792969,0.07067523151636124,55,1.1579644680023193,-0.02195736952126026,1.0,2.8748815059661865
1.0220386981964111,0.06936948746442795,56,-0.5447723269462585,0.003676303429529071,-1.0,0.1271616369485855
1.0046707391738892,0.06816104054450989,57,0.9701054692268372,-0.01991204544901848,1.0,2.569005012512207
0.9819871187210083,0.06722399592399597,58,0.7749218344688416,-0.007187908049672842,0.0,0.3048703074455261
0.9653911590576172,0.06645767390727997,59,0.8033731579780579,-0.018127573654055595,1.0,2.2508368492126465
0.9430990219116211,0.06592116504907608,60,-1.0142409801483154,0.005788555834442377,-1.0,0.3127920925617218
0.9177125692367554,0.06537419557571411,61,0.65360426902771,-0.016581198200583458,1.0,1.946886420249939
0.8862346410751343,0.06504455953836441,62,0.5771301984786987,-0.015875961631536484,1.0,1.8002090454101562
0.8485412001609802,0.06491727381944656,63,0.49822309613227844,-0.015160961076617241,1.0,1.642350673675537
0.8051316738128662,0.06496655195951462,64,-1.7292941808700562,0.008227256126701832,-1.0,0.6130656599998474
0.7572336792945862,0.06491948664188385,65,0.2893843352794647,-0.0025549985002726316,0.0,0.028294693678617477
0.715111255645752,0.06490398198366165,66,0.30871444940567017,-0.013392471708357334,1.0,1.265303134918213
0.6703024506568909,0.06503879278898239,67,0.2634262442588806,-0.012923985719680786,1.0,1.1672778129577637
0.6238518953323364,0.06530637294054031,68,0.2233705073595047,-0.012525617145001888,1.0,1.0808695554733276
0.5768401622772217,0.06569214165210724,69,0.18781398236751556,-0.01214679330587387,1.0,0.9973912835121155
0.5303208827972412,0.06618321686983109,70,0.1576259732246399,-0.011836902238428593,1.0,0.9260566234588623
0.48522162437438965,0.06676910817623138,71,0.13265176117420197,-0.01161985658109188,1.0,0.8701173663139343
0.4422820210456848,0.0674411728978157,72,0.11120222508907318,-0.011403799057006836,1.0,0.8145081400871277
0.4020545482635498,0.06818993389606476,73,0.09296068549156189,-0.011183761060237885,1.0,0.7591740489006042
0.3648959994316101,0.06901026517152786,74,0.07767491042613983,-0.010969220660626888,1.0,0.7059820294380188
0.3309818506240845,0.06989593803882599,75,0.06507789343595505,-0.01077782828360796,1.0,0.6575588583946228
0.3003317713737488,0.07084190100431442,76,0.05482891574501991,-0.010625269263982773,1.0,0.6156520247459412
0.27284616231918335,0.07184350490570068,77,0.04621502757072449,-0.01045382209122181,1.0,0.5729594230651855
0.24835002422332764,0.07289637625217438,78,0.03896443545818329,-0.010256407782435417,1.0,0.5292409062385559
0.22662246227264404,0.073996402323246,79,0.032860953360795975,-0.010030514560639858,1.0,0.4848252534866333
0.2074183225631714,0.07513880729675293,80,0.02772432565689087,-0.009775707498192787,1.0,0.44031065702438354
0.1904873251914978,0.07631917297840118,81,0.023378422483801842,-0.009485236369073391,1.0,0.39563313126564026
0.17558443546295166,0.07753299176692963,82,0.019689153879880905,-0.009156757965683937,1.0,0.3512229323387146
0.16247880458831787,0.07877418398857117,83,0.01654479093849659,-0.008787671104073524,1.0,0.30754566192626953
0.15095826983451843,0.08003826439380646,84,0.0138528598472476,-0.008376955054700375,1.0,0.26509374380111694
0.14083069562911987,0.08131859451532364,85,0.011536936275660992,-0.007923323661088943,1.0,0.22437474131584167
0.131924569606781,0.08260910958051682,86,0.00953440461307764,-0.007426747586578131,1.0,0.18589819967746735
0.12408839911222458,0.08390321582555771,87,0.007794015109539032,-0.006888043601065874,1.0,0.1501588225364685
0.11718884110450745,0.0851936787366867,88,0.006273970473557711,-0.006309060379862785,1.0,0.11761832982301712
0.11110988259315491,0.08647256344556808,89,0.004940505139529705,-0.005692773964256048,1.0,0.08868399262428284
0.10575056076049805,0.08773231506347656,90,0.0037663914263248444,-0.0050437659956514835,1.0,0.06368670612573624
0.1010231077671051,0.08896473050117493,91,0.0027298559434711933,-0.004368038848042488,1.0,0.04285794124007225
0.09685146808624268,0.09016135334968567,92,0.0018135658465325832,-0.0036730594001710415,1.0,0.02630765177309513
0.09316933155059814,0.09131426364183426,93,0.0010039228945970535,-0.00296800141222775,1.0,0.014006277546286583
0.0899202972650528,0.09241510927677155,94,-0.031028658151626587,7.923187255859375,-1.0,3.7018842697143555
0.08715395629405975,0.1004587784409523,95,-0.00020238454453647137,-0.001874428940936923,1.0,0.0019709609914571047
0.08471166342496872,0.10823886096477509,96,-0.0006336179212667048,-0.0013983746757730842,1.0,0.00021505021140910685
0.08255641907453537,0.11570224165916443,97,-0.001007057842798531,-0.0008550900965929031,1.0,0.00016548232815694064
0.08065637201070786,0.12280648946762085,98,-0.0013258837861940265,-0.00026831176364794374,1.0,0.001433860743418336
0.07898303866386414,0.1295192390680313,99,-0.0015928430948406458,0.0003359081456437707,1.0,0.0036076647229492664
0.07751235365867615,0.13581684231758118,100,-0.0018105548806488514,0.0009308508597314358,1.0,0.006278310902416706
0.07622233033180237,0.14168459177017212,101,-0.0019816039130091667,0.0014908366138115525,1.0,0.009068863466382027
0.07509329169988632,0.14711421728134155,102,-0.0021086684428155422,0.0019926116801798344,1.0,0.01165790669620037
0.07410860061645508,0.15210506319999695,103,-0.002194721717387438,0.0024166791699826717,1.0,0.01379682682454586
0.073252372443676,0.1566619724035263,104,-0.0022428829688578844,0.0027481233701109886,1.0,0.01531954389065504
0.07251118868589401,0.16079631447792053,105,-0.002256609033793211,0.0029772284906357527,1.0,0.0161431971937418
0.07187217473983765,0.16452373564243317,106,-0.0022394401021301746,0.0030993656255304813,1.0,0.016261007636785507
0.07132424414157867,0.16786400973796844,107,-0.0021951613016426563,0.003114847932010889,1.0,0.015729811042547226
0.07085699588060379,0.17084035277366638,108,-0.0021275575272738934,0.003028308739885688,1.0,0.014653102494776249
0.07046133279800415,0.17347939312458038,109,-0.0020404853858053684,0.002848027041181922,1.0,0.013163438066840172
0.0701286643743515,0.17580874264240265,110,-0.0019376752898097038,0.002584931906312704,1.0,0.011405340395867825
0.06985145807266235,0.17785775661468506,111,-0.0018227619584649801,0.0022518192417919636,1.0,0.009520591236650944
0.0696227103471756,0.1796562224626541,112,-0.0016991801094263792,0.001862506614997983,1.0,0.007637002505362034
0.06943593919277191,0.18123385310173035,113,-0.0015701211523264647,0.0014310939004644752,1.0,0.005860505625605583
0.06928516924381256,0.18261972069740295,114,-0.0014385073445737362,0.0009713203180581331,1.0,0.004270941484719515
0.06916597485542297,0.183841273188591,115,-0.0013070587301626801,0.0004961165832355618,1.0,0.0029210641514509916
0.06907273828983307,0.18492509424686432,116,-0.001178061356768012,1.7285114154219627e-05,1.0,0.0018378100357949734
0.0690021812915802,0.18589550256729126,117,-0.0010536108165979385,-0.00045475270599126816,1.0,0.0010254771914333105
0.0689503476023674,0.18677502870559692,118,-0.000935429590754211,-0.0009110262617468834,1.0,0.0004699809360317886
0.06891349703073502,0.18758395314216614,119,-0.0008249314269050956,-0.001344097312539816,1.0,0.00014348748663906008
0.06888951361179352,0.1883399486541748,120,-0.0007232858915813267,-0.001747943228110671,1.0,9.210193638864439e-06
0.068875253200531,0.18905897438526154,121,-0.0006313490448519588,-0.0021179167088121176,1.0,2.567318733781576e-05
0.06886900216341019,0.18975485861301422,122,-0.0005497378297150135,-0.002450634492561221,1.0,0.00015046157932374626
0.06886915862560272,0.1904386430978775,123,-0.0004788213991560042,-0.0027438318356871605,1.0,0.00034322438295930624
0.06887376308441162,0.1911199539899826,124,-0.000418760726461187,-0.00299622630700469,1.0,0.0005678801098838449
0.0688818097114563,0.19180630147457123,125,-0.0003695203340612352,-0.0032073943875730038,1.0,0.0007940857321955264
0.06889238953590393,0.19250336289405823,126,-0.0003308892482891679,-0.003377667162567377,1.0,0.0009980702307075262
0.0689048171043396,0.1932152509689331,127,-0.0003025058831553906,-0.0035079880617558956,1.0,0.0011627975618466735
0.06891825795173645,0.1939447820186615,128,-0.0002838903455995023,-0.003599845338612795,1.0,0.001277749426662922
0.06893286108970642,0.19469308853149414,129,-0.00027442784630693495,-0.003655168227851391,1.0,0.0013383206678554416
0.06894803047180176,0.19546103477478027,130,-0.00027343700639903545,-0.0036763083189725876,1.0,0.0013449664693325758
0.0689636841416359,0.19624735414981842,131,-0.0002801562659442425,-0.0036658591125160456,1.0,0.0013021579943597317
0.06897983700037003,0.19705051183700562,132,-0.0002937599492724985,-0.0036267321556806564,1.0,0.0012174033327028155
0.06899707764387131,0.1978687047958374,133,-0.00031338026747107506,-0.0035620308481156826,1.0,0.0011000818340107799
0.06901513785123825,0.19869866967201233,134,-0.00033814512426033616,-0.003474992234259844,1.0,0.000960535544436425
0.0690343827009201,0.19953763484954834,135,-0.0003671515441965312,-0.0033690212294459343,1.0,0.000809175951872021
0.06905533373355865,0.20038160681724548,136,-0.0003995057486463338,-0.003247539047151804,1.0,0.0006557240267284214
0.0690779909491539,0.2012268751859665,137,-0.00043434114195406437,-0.0031139967031776905,1.0,0.0005086443852633238
0.06910260021686554,0.20207001268863678,138,-0.0004708117339760065,-0.0029718386940658092,1.0,0.0003747775044757873
0.06912988424301147,0.2029070407152176,139,-0.000508109456859529,-0.0028244093991816044,1.0,0.00025909836404025555
0.06915983557701111,0.20373445749282837,140,-0.0005454804631881416,-0.002674953080713749,1.0,0.00016467057866975665
0.06919299066066742,0.20454877614974976,141,-0.0005822337698191404,-0.002526512136682868,1.0,9.270064037991688e-05
0.06922917813062668,0.20534676313400269,142,-0.0006177402101457119,-0.0023819280322641134,1.0,4.2763029341585934e-05
0.06926916539669037,0.206125870347023,143,-0.0006514473934657872,-0.0022437924053519964,1.0,1.3069674423604738e-05
0.06931252777576447,0.2068837583065033,144,-0.0006828746409155428,-0.0021143988706171513,1.0,8.060893037509231e-07
0.06935986876487732,0.2076185792684555,145,-0.000711633765604347,-0.001995699480175972,1.0,2.4911287255235948e-06
0.0694107711315155,0.20832858979701996,146,-0.0007374080014415085,-0.0018893058877438307,1.0,1.4334455045172945e-05
0.06946578621864319,0.2090129405260086,147,-0.000759974995162338,-0.0017964736325666308,1.0,3.2555173675064e-05
0.06952478736639023,0.20967134833335876,148,-0.0007791871903464198,-0.00171808956656605,1.0,5.365291144698858e-05
0.06958736479282379,0.2103036642074585,149,-0.0007949730497784913,-0.0016546557890251279,1.0,7.462163921445608e-05
0.06965383887290955,0.21091040968894958,150,-0.023778017610311508,6.090756893157959,-1.0,4.038682460784912
0.06979380548000336,0.22556811571121216,151,-0.000710260181222111,-0.002194431610405445,1.0,1.1454585546744056e-06
0.06992921233177185,0.23942270874977112,152,-0.000622382911387831,-0.0028090542182326317,1.0,4.441336932359263e-05
0.07005873322486877,0.25246328115463257,153,-0.0005445698625408113,-0.003430210519582033,1.0,0.00018195655138697475
0.07018233835697174,0.26470065116882324,154,-0.0004773940599989146,-0.00403860118240118,1.0,0.00037490445538423955
0.07029929757118225,0.2761619985103607,155,-0.012035486288368702,5.586587429046631,0.0,0.9520575404167175
0.07048975676298141,0.2977016568183899,156,-0.0002660780446603894,-0.006175171583890915,1.0,0.001418194966390729
0.07066436856985092,0.3180416226387024,157,-0.023509619757533073,4.8154778480529785,-1.0,3.8066115379333496
0.07091297954320908,0.35257020592689514,158,9.178952313959599e-05,-0.010946935974061489,1.0,0.004656264558434486
0.07113495469093323,0.3852485716342926,159,-4.435918807983398,0.1102399006485939,0.0,0.8386388421058655
0.06559208035469055,0.41371235251426697,160,-0.010196533054113388,4.436347961425781,0.0,0.799410343170166
0.060987576842308044,0.45064881443977356,161,0.0006944718770682812,-0.025758206844329834,1.0,0.017834438011050224
0.05708722770214081,0.4852887988090515,162,0.0008341852226294577,-0.032764922827482224,1.0,0.024284761399030685
0.05375739932060242,0.5177261829376221,163,0.0009144681389443576,-0.039672501385211945,1.0,0.02997850812971592
0.05089022219181061,0.548103928565979,164,-0.014753290452063084,3.0797905921936035,-1.0,3.291127920150757
0.04846955090761185,0.5890108346939087,165,0.0010419461177662015,-0.05762135982513428,1.0,0.04248926788568497
0.04636283218860626,0.6254825592041016,166,0.0010892496211454272,-0.06870751082897186,1.0,0.048889704048633575
0.04452088102698326,0.6580197215080261,167,0.001102174399420619,-0.0791797861456871,1.0,0.053475454449653625
0.042904213070869446,0.6870783567428589,168,-0.011718055233359337,2.3134753704071045,-1.0,3.1082561016082764
0.041530899703502655,0.7204771637916565,169,0.0011327497195452452,-0.10516384989023209,1.0,0.06315051019191742
0.04031497985124588,0.7490223050117493,170,-0.01074708066880703,1.9515800476074219,-1.0,3.02547550201416
0.039283085614442825,0.7770289182662964,171,0.0012104252818971872,-0.14532358944416046,1.0,0.07729043066501617
0.038361161947250366,0.7983916997909546,172,-0.00997209083288908,1.5848255157470703,-1.0,2.924525737762451
0.03758281469345093,0.8143519163131714,173,0.0013173770857974887,-0.20415149629116058,1.0,0.09572431445121765
0.03688056021928787,0.8221510648727417,174,-0.009344026446342468,1.2399840354919434,-1.0,2.8125059604644775
0.03629346191883087,0.8206416368484497,175,-0.003809024579823017,2.170379161834717,0.0,0.4306275248527527
0.035802390426397324,0.8211814761161804,176,0.0015507327625527978,-0.34010523557662964,1.0,0.13644035160541534
0.03535115718841553,0.815337061882019,177,-0.008559784851968288,0.8530014753341675,-1.0,2.598571300506592
0.034984979778528214,0.80141282081604,178,0.0017256882274523377,-0.45897287130355835,1.0,0.1703675389289856
0.03464309871196747,0.7820824384689331,179,0.0017936017829924822,-0.5233497619628906,1.0,0.1853490024805069
0.03432163968682289,0.7558643817901611,180,-0.0030859443359076977,1.7019989490509033,0.0,0.31121882796287537
0.03405896946787834,0.7432612180709839,181,-0.007855095900595188,0.5348842144012451,-1.0,2.378873825073242
0.03386141359806061,0.7246320247650146,182,-0.007696868386119604,0.48399266600608826,-1.0,2.3125507831573486
0.03372279927134514,0.7001287341117859,183,-0.0075316037982702255,0.4323856830596924,-1.0,2.2321958541870117
0.033637963235378265,0.6701761484146118,184,-0.007362433709204197,0.3816055357456207,-1.0,2.1416733264923096
0.03360263630747795,0.6364559531211853,185,-0.007191824726760387,0.33456918597221375,-1.0,2.044412612915039
0.03361422196030617,0.5984843373298645,186,-0.0070230355486273766,0.28975239396095276,-1.0,1.9433714151382446
0.03366989269852638,0.5576212406158447,187,-0.0068574268370866776,0.24835304915905,-1.0,1.8410271406173706
0.03376875817775726,0.5139847993850708,188,-0.006697576958686113,0.21012508869171143,-1.0,1.7393977642059326
0.03390990197658539,0.46870100498199463,189,-0.0065446714870631695,0.17562922835350037,-1.0,1.6400803327560425
0.034092966467142105,0.42352062463760376,190,-0.0064009097404778,0.145534485578537,-1.0,1.544509768486023
0.03431340306997299,0.3796391189098358,191,-0.006268468219786882,0.11980579048395157,-1.0,1.4545074701309204
0.03456687927246094,0.3379652500152588,192,-0.006148417014628649,0.09815838932991028,-1.0,1.371156930923462
0.034850046038627625,0.2993607521057129,193,-0.006041731685400009,0.08027098327875137,-1.0,1.2949734926223755
0.035159893333911896,0.2643283009529114,194,-0.005948811769485474,0.06568643450737,-1.0,1.2260545492172241
0.03549398481845856,0.23306183516979218,195,-0.0058698514476418495,0.053904347121715546,-1.0,1.164202094078064
0.035850003361701965,0.20551830530166626,196,-0.005804398097097874,0.04444033280014992,-1.0,1.1090208292007446
0.03622607886791229,0.1814928948879242,197,-0.005751964636147022,0.036859024316072464,-1.0,1.0599944591522217
0.03662068396806717,0.1606857180595398,198,-0.005711830221116543,0.030787551775574684,-1.0,1.0165413618087769
0.03703214228153229,0.14275285601615906,199,5.871317386627197,-0.02938247099518776,1.0,1.0221878290176392
0.04161772131919861,0.12821979820728302,200,-0.006418661214411259,0.02223590575158596,-1.0,0.9477443099021912
0.04624757915735245,0.11564993858337402,201,-0.00717179523780942,0.019238155335187912,-1.0,0.9219436645507812
0.05088765174150467,0.10478031635284424,202,-0.007933572866022587,0.01677318662405014,-1.0,0.8989018201828003
0.05551007762551308,0.09537456929683685,203,-0.008700418286025524,0.014739085920155048,-1.0,0.8785944581031799
0.06009495258331299,0.08722427487373352,204,-0.009499581530690193,0.013098575174808502,-1.0,0.8665344715118408
0.06462891399860382,0.08014748990535736,205,-0.010344751179218292,0.011780756525695324,-1.0,0.8636794686317444
0.06910575926303864,0.07398688793182373,206,-0.01119306217879057,0.010662599466741085,-1.0,0.8611174821853638
0.07352349162101746,0.06860920786857605,207,-0.012041167356073856,0.00970790721476078,-1.0,0.8585507273674011
0.07788576185703278,0.0639004111289978,208,-0.012889310717582703,0.008888421580195427,-1.0,0.8559813499450684
0.08219848573207855,0.059764958918094635,209,-0.013737322762608528,0.008182022720575333,-1.0,0.853411078453064
0.08647187054157257,0.05612140893936157,210,-0.014587056823074818,0.0075701018795371056,-1.0,0.8508413434028625
0.09071753919124603,0.052900657057762146,211,-0.015439929440617561,0.007037327624857426,-1.0,0.848273515701294
0.09494971483945847,0.05004506558179855,212,-0.016298700124025345,0.006571855396032333,-1.0,0.8457089066505432
0.0991838201880455,0.047504838556051254,213,-0.01716633513569832,0.0061631458811461926,-1.0,0.8431485295295715
0.10343657433986664,0.04523766413331032,214,-0.018046239390969276,0.005802397150546312,-1.0,0.8405932188034058
0.10772526264190674,0.04320859536528587,215,-0.018941806629300117,0.005483405664563179,-1.0,0.8380438685417175
0.11206824332475662,0.041386593133211136,216,-0.019857069477438927,0.005199749488383532,-1.0,0.8355011940002441
0.11648549139499664,0.03974548727273941,217,-0.02079714462161064,0.0049465191550552845,-1.0,0.8329657912254333
0.12099584192037582,0.03826326131820679,218,-0.021765805780887604,0.00471988320350647,-1.0,0.8304382562637329
0.1256207972764969,0.03691999614238739,219,-0.022769000381231308,0.0045157913118600845,-1.0,0.8279188871383667
0.13038161396980286,0.03569980710744858,220,-0.023811986669898033,0.0043319156393408775,-1.0,0.8254082202911377
0.13530024886131287,0.03458781912922859,221,-0.02490043453872204,0.004165279679000378,-1.0,0.8229065537452698
0.14040011167526245,0.03357207775115967,222,-0.026040853932499886,0.004014194943010807,-1.0,0.8204142451286316
0.14570626616477966,0.032640982419252396,223,-0.027240604162216187,0.0038761156611144543,-1.0,0.8179313540458679
0.15124396979808807,0.03178569674491882,224,4.285125255584717,-0.005259369499981403,1.0,1.2033493518829346
0.16927845776081085,0.031056175008416176,225,-0.032875292003154755,0.0036435616202652454,-1.0,0.8133997321128845
0.18769273161888123,0.03037858009338379,226,-0.03751682862639427,0.0035447480622678995,-1.0,0.8113083243370056
0.20647582411766052,0.02974788099527359,227,-0.042438801378011703,0.003452944103628397,-1.0,0.8091885447502136
0.22565093636512756,0.02915974333882332,228,-0.04765920341014862,0.0033677511382848024,-1.0,0.807044267654419
0.2452717423439026,0.02860960178077221,229,-0.05320724844932556,0.003288129111751914,-1.0,0.8048792481422424
0.2654178738594055,0.028093956410884857,230,-0.059124547988176346,0.0032136740628629923,-1.0,0.8026967644691467
0.2861906588077545,0.02760939672589302,231,-0.06546495854854584,0.0031437664292752743,-1.0,0.8004996180534363
0.3077097237110138,0.02715306542813778,232,-0.07229658216238022,0.0030779968947172165,-1.0,0.7982901930809021
0.33010971546173096,0.02672256901860237,233,-0.0797029659152031,0.0030161654576659203,-1.0,0.7960710525512695
0.35353633761405945,0.02631530538201332,234,-0.08778458833694458,0.0029576504603028297,-1.0,0.7938442230224609
0.37814295291900635,0.025929059833288193,235,-0.0966620072722435,0.002902038861066103,-1.0,0.7916112542152405
0.4040863513946533,0.025562584400177002,236,-0.10647843778133392,0.0028495476581156254,-1.0,0.7893741726875305
0.43152138590812683,0.025213737040758133,237,-0.11740491539239883,0.0027995530981570482,-1.0,0.7871341109275818
0.46059268712997437,0.0248812697827816,238,-0.1296434998512268,0.0027520600706338882,-1.0,0.7848925590515137
0.49142563343048096,0.024563658982515335,239,-0.14343512058258057,0.0027066534385085106,-1.0,0.7826505303382874
0.5241121053695679,0.02425961382687092,240,-0.1590663492679596,0.002663128776475787,-1.0,0.7804091572761536
0.5586910843849182,0.02396824210882187,241,-0.17687730491161346,0.002621488180011511,-1.0,0.7781692743301392
0.5946471095085144,0.023688718676567078,242,-0.19693541526794434,0.002581733977422118,-1.0,0.775931715965271
0.631606936454773,0.023419832810759544,243,-0.2194151133298874,0.002543451962992549,-1.0,0.7736971974372864
0.6699552536010742,0.023160696029663086,244,-0.2452206313610077,0.0025064360816031694,-1.0,0.7714663147926331
0.7087653875350952,0.02291090041399002,245,-0.27426066994667053,0.002470895182341337,-1.0,0.7692396640777588
0.747970700263977,0.022669686004519463,246,-0.30761709809303284,0.0024366225115954876,-1.0,0.7670177221298218
0.7867607474327087,0.022436320781707764,247,-0.34594202041625977,0.0024034122470766306,-1.0,0.7648009657859802
0.8240926861763,0.02221033349633217,248,1.404376745223999,-0.003568219020962715,1.0,1.2695343494415283
0.8625748157501221,0.022033441811800003,249,0.32430434226989746,-0.0005961221177130938,0.0,0.01630924642086029
0.8917661905288696,0.02187880128622055,250,1.1474016904830933,-0.0035127548035234213,1.0,1.2736599445343018
0.9138757586479187,0.02176455222070217,251,-0.5814741253852844,0.0023086953442543745,-1.0,0.7583422660827637
0.9272786378860474,0.02164553478360176,252,0.9316227436065674,-0.0034734723158180714,1.0,1.2765427827835083
0.9319202303886414,0.021562933921813965,253,0.8386949300765991,-0.0034596286714076996,1.0,1.2775344848632812
0.9275451302528381,0.02151249721646309,254,0.30401772260665894,-0.0005886796279810369,0.0,0.017033498734235764
0.9190410375595093,0.021471310406923294,255,-0.8835194110870361,0.0022680137772113085,-1.0,0.7556777596473694
0.904813826084137,0.021417804062366486,256,0.6171466112136841,-0.0034348899498581886,1.0,1.279157280921936
0.8836777210235596,0.021393831819295883,257,-1.0532280206680298,0.002257290529087186,-1.0,0.7549837827682495
0.8568381667137146,0.021356109529733658,258,0.49638256430625916,-0.0034246668219566345,1.0,1.279882788658142
0.8245135545730591,0.02134588360786438,259,0.44238147139549255,-0.0034227725118398666,1.0,1.2799594402313232
0.7877265810966492,0.0213606134057045,260,0.3929961323738098,-0.0034249790478497744,1.0,1.2796659469604492
