entropy_p1,entropy_p2,episode,policy_loss_p1,policy_loss_p2,return_p1
0.41006040573120117,0.8158749938011169,46,0.11761307716369629,-1.9964358806610107,1.0
0.4048733413219452,0.771529495716095,47,-0.1153712272644043,0.3169536590576172,-1.0
0.4032672047615051,0.7250407934188843,48,0.11467957496643066,-2.2323689460754395,1.0
0.3988175690174103,0.6727311611175537,49,0.0,0.0,0.0
0.39479780197143555,0.6246598958969116,50,-0.11108779907226562,0.2161731719970703,-1.0
0.39415162801742554,0.5781520009040833,51,-0.11081457138061523,0.1901695728302002,-1.0
0.39656785130500793,0.5332629680633545,52,-0.11182856559753418,0.16710638999938965,-1.0
0.4018194079399109,0.4897458553314209,53,-0.11405134201049805,0.14644336700439453,-1.0
0.40974825620651245,0.4483438730239868,54,-0.11745238304138184,0.12818753719329834,-1.0
0.4202515482902527,0.40941286087036133,55,-0.12204170227050781,0.11216449737548828,-1.0
0.43327122926712036,0.37316834926605225,56,0.0,0.0,0.0
0.44519859552383423,0.3416823744773865,57,-0.13333868980407715,0.08670759201049805,-1.0
0.45986711978912354,0.3134734332561493,58,0.14025425910949707,-3.550863265991211,1.0
0.469253808259964,0.2807169258594513,59,2.274855852127075,-0.06623780727386475,1.0
0.49902448058128357,0.2540604770183563,60,-0.16025710105895996,0.05797469615936279,-1.0
0.5303735733032227,0.23040908575057983,61,-0.17770624160766602,0.05096626281738281,-1.0
0.5633305311203003,0.20947235822677612,62,-0.19749045372009277,0.0450129508972168,-1.0
0.5978613495826721,0.19096392393112183,63,-0.22003328800201416,0.039945363998413086,-1.0
0.6338421106338501,0.1746111810207367,64,-0.24583828449249268,0.03562045097351074,-1.0
0.6710239052772522,0.16016241908073425,65,0.0,0.0,0.0
0.703472375869751,0.1478380411863327,66,-0.30451154708862305,0.028853178024291992,-1.0
0.737246036529541,0.13689224421977997,67,-0.3385641574859619,0.026200294494628906,-1.0
0.7715787291526794,0.12715736031532288,68,-0.37850046157836914,0.02389693260192871,-1.0
0.8054664134979248,0.11848549544811249,69,-0.4251713752746582,0.02189040184020996,-1.0
0.8376760482788086,0.11074656248092651,70,0.0,0.0,0.0
0.8624064922332764,0.10407416522502899,71,-0.5324485301971436,0.018653392791748047,-1.0
0.8846320509910583,0.09807580709457397,72,-0.5951718091964722,0.017342805862426758,-1.0
0.9023355841636658,0.09267163276672363,73,-0.6694329977035522,0.016180753707885742,-1.0
0.9133231043815613,0.08779196441173553,74,-0.7568491101264954,0.015147209167480469,-1.0
0.9153537750244141,0.08337590098381042,75,-0.8592342734336853,0.014225006103515625,-1.0
0.9063258767127991,0.07936999201774597,76,-0.9785984754562378,0.013399362564086914,-1.0
0.8845502138137817,0.07572764903306961,77,0.5289618968963623,-0.012657880783081055,1.0
0.849966287612915,0.07268112152814865,78,0.45271503925323486,-0.012044906616210938,1.0
0.8051234483718872,0.0701359212398529,79,0.0,0.0,0.0
0.7625933885574341,0.06789300590753555,80,-1.5567822456359863,0.011095285415649414,-1.0
0.7112601399421692,0.06579689681529999,81,0.2883431911468506,-0.010684490203857422,1.0
0.6604809761047363,0.06405480206012726,82,0.0,0.0,0.0
0.6140871047973633,0.06250934302806854,83,0.21765172481536865,-0.010047197341918945,1.0
0.5665240287780762,0.06123889982700348,84,0.18916308879852295,-0.009803295135498047,1.0
0.5189797878265381,0.06020635366439819,85,0.16370677947998047,-0.009606122970581055,1.0
0.47240203619003296,0.05938098952174187,86,0.14111864566802979,-0.009449243545532227,1.0
0.42764776945114136,0.058737173676490784,87,0.12128090858459473,-0.009327411651611328,1.0
0.38540762662887573,0.05825338512659073,88,-2.7211573123931885,0.009236335754394531,-1.0
0.33475884795188904,0.05772518366575241,89,0.0850372314453125,-0.009136676788330078,1.0
0.29021191596984863,0.057342611253261566,90,0.0697319507598877,-0.009064912796020508,1.0
0.251564621925354,0.057089678943157196,91,0.05745077133178711,-0.0090179443359375,1.0
0.21837635338306427,0.056952379643917084,92,0.047611236572265625,-0.008992671966552734,1.0
0.19008174538612366,0.056919656693935394,93,0.039725542068481445,-0.0089874267578125,1.0
0.16607356071472168,0.05698114633560181,94,0.03339433670043945,-0.008999824523925781,1.0
0.14575672149658203,0.057128749787807465,95,0.028295516967773438,-0.00902867317199707,1.0
0.12858054041862488,0.05735497921705246,96,0.024172306060791016,-0.009072303771972656,1.0
0.11413729190826416,0.057653993368148804,97,0.02084183692932129,-0.009130001068115234,1.0
0.10188490152359009,0.058020301163196564,98,0.018116474151611328,-0.009200572967529297,1.0
0.09145760536193848,0.05844918638467789,99,0.015871286392211914,-0.009283065795898438,1.0
0.08257824182510376,0.05893724411725998,100,0.014014959335327148,-0.009377241134643555,1.0
0.07499278336763382,0.059480614960193634,101,0.012470722198486328,-0.00948190689086914,1.0
0.06849052011966705,0.06007721275091171,102,0.011178731918334961,-0.009597301483154297,1.0
0.06289651989936829,0.060724396258592606,103,0.010091781616210938,-0.009722709655761719,1.0
0.05806532874703407,0.06142033636569977,104,0.009171724319458008,-0.009857892990112305,1.0
0.0538768470287323,0.062163472175598145,105,0.008388519287109375,-0.010002613067626953,1.0
0.050231292843818665,0.06295257806777954,106,0.007718086242675781,-0.010156631469726562,1.0
0.04704628884792328,0.0637870579957962,107,0.0071413516998291016,-0.010320186614990234,1.0
0.04425320774316788,0.06466609984636307,108,0.006642818450927734,-0.010493040084838867,1.0
0.041794195771217346,0.06558956205844879,109,0.006209373474121094,-0.010675430297851562,1.0
0.03962168097496033,0.06655681878328323,110,0.005831003189086914,-0.010866880416870117,1.0
0.0376955047249794,0.06756854057312012,111,0.005499362945556641,-0.011068105697631836,1.0
0.035981446504592896,0.06862461566925049,112,0.005207061767578125,-0.011278867721557617,1.0
0.034451182931661606,0.06972594559192657,113,0.004948616027832031,-0.011499643325805664,1.0
0.033080074936151505,0.07087286561727524,114,0.004718780517578125,-0.011730432510375977,1.0
0.03184821456670761,0.07206675410270691,115,0.004514217376708984,-0.01197195053100586,1.0
0.030737578868865967,0.07330842316150665,116,0.004331111907958984,-0.012224197387695312,1.0
0.02973310649394989,0.07459916174411774,117,0.004166603088378906,-0.012487649917602539,1.0
0.02882145345211029,0.07594054192304611,118,0.004017829895019531,-0.012762784957885742,1.0
0.027992572635412216,0.0773341953754425,119,0.003883838653564453,-0.013050079345703125,1.0
0.0272362120449543,0.07878194749355316,120,0.0037622451782226562,-0.01335000991821289,1.0
0.02654365263879299,0.08028601109981537,121,0.003651142120361328,-0.013663291931152344,1.0
0.02590843290090561,0.08184866607189178,122,0.0035500526428222656,-0.013990640640258789,1.0
0.02532345801591873,0.08347228169441223,123,0.0034570693969726562,-0.01433253288269043,1.0
0.024784166365861893,0.08515971899032593,124,0.0033721923828125,-0.014689922332763672,1.0
0.024284668266773224,0.08691426366567612,125,0.0032935142517089844,-0.015064001083374023,1.0
0.023820942267775536,0.08873844146728516,126,0.0032205581665039062,-0.015455007553100586,1.0
0.023389901965856552,0.09063629806041718,127,0.0031533241271972656,-0.01586437225341797,1.0
0.022987842559814453,0.09261167049407959,128,0.0030908584594726562,-0.01629328727722168,1.0
0.022611863911151886,0.09466871619224548,129,0.003032684326171875,-0.016742944717407227,1.0
0.02225884422659874,0.09681177139282227,130,0.0029778480529785156,-0.017214536666870117,1.0
0.021927369758486748,0.09904564917087555,131,0.0029268264770507812,-0.01770949363708496,1.0
0.021614782512187958,0.10137598216533661,132,0.0028786659240722656,-0.01822972297668457,1.0
0.021319571882486343,0.10380828380584717,133,0.0028333663940429688,-0.018776655197143555,1.0
0.02103988081216812,0.1063489317893982,134,0.0027904510498046875,-0.019352436065673828,1.0
0.02077450416982174,0.10900455713272095,135,0.002749919891357422,-0.019958972930908203,1.0
0.02052239142358303,0.1117827519774437,136,0.002711772918701172,-0.020598888397216797,1.0
0.020281584933400154,0.11469120532274246,137,0.0026750564575195312,-0.021274328231811523,1.0
0.020051229745149612,0.11773881316184998,138,0.0026397705078125,-0.021988391876220703,1.0
0.019831504672765732,0.12093478441238403,139,0.0026068687438964844,-0.022743701934814453,1.0
0.01962025836110115,0.12429021298885345,140,0.002574920654296875,-0.0235445499420166,1.0
0.019417349249124527,0.12781557440757751,141,0.002544403076171875,-0.024393796920776367,1.0
0.019221723079681396,0.13152405619621277,142,0.0025148391723632812,-0.025296449661254883,1.0
0.019033359363675117,0.13542881608009338,143,0.002486705780029297,-0.026256799697875977,1.0
0.01885082945227623,0.13954487442970276,144,0.0024590492248535156,-0.027280092239379883,1.0
0.018674664199352264,0.1438886523246765,145,0.0024328231811523438,-0.02837228775024414,1.0
0.018503546714782715,0.14847838878631592,146,0.002407073974609375,-0.029540061950683594,1.0
0.018337607383728027,0.15333375334739685,147,0.0023822784423828125,-0.03079056739807129,1.0
0.01817653700709343,0.15847700834274292,148,0.0023584365844726562,-0.03213238716125488,1.0
0.018019570037722588,0.16393236815929413,149,0.002335071563720703,-0.033574819564819336,1.0
0.017866477370262146,0.16972702741622925,150,0.002312183380126953,-0.03512859344482422,1.0
0.01771700754761696,0.17589080333709717,151,0.0022897720336914062,-0.03680586814880371,1.0
0.017571432515978813,0.18245740234851837,152,0.0022683143615722656,-0.038620710372924805,1.0
0.017429091036319733,0.1894637942314148,153,0.002247333526611328,-0.0405888557434082,1.0
0.017289811745285988,0.19695165753364563,154,0.0022268295288085938,-0.04272866249084473,1.0
0.017153432592749596,0.2049677073955536,155,0.0022068023681640625,-0.045061588287353516,1.0
0.01701933890581131,0.21356409788131714,156,0.0021867752075195312,-0.04761195182800293,1.0
0.016888339072465897,0.22279924154281616,157,0.0021677017211914062,-0.050408363342285156,1.0
0.01675938442349434,0.2327391803264618,158,0.0021486282348632812,-0.053484201431274414,1.0
0.01663283258676529,0.24345839023590088,159,0.0021300315856933594,-0.05687904357910156,1.0
0.016508586704730988,0.25504058599472046,160,0.0021119117736816406,-0.060639142990112305,1.0
0.016386061906814575,0.2675809860229492,161,0.002093791961669922,-0.0648202896118164,1.0
0.016265688464045525,0.2811867594718933,162,0.0020761489868164062,-0.069488525390625,1.0
0.016147352755069733,0.2959795594215393,163,0.0020589828491210938,-0.07472372055053711,1.0
0.016031019389629364,0.31209713220596313,164,0.0020422935485839844,-0.08062291145324707,1.0
0.015915649011731148,0.3296949863433838,165,-0.002025127410888672,2.708979368209839,-1.0
0.015822812914848328,0.36496320366859436,166,0.0020117759704589844,-0.10148763656616211,1.0
0.015729423612356186,0.40124809741973877,167,0.001998424530029297,-0.11725080013275146,1.0
0.015635140240192413,0.4386526346206665,168,0.0019845962524414062,-0.1348717212677002,1.0
0.01554055791348219,0.4772946238517761,169,0.0019707679748535156,-0.154715895652771,1.0
0.015445787459611893,0.5172737240791321,170,0.001956939697265625,-0.17725443840026855,1.0
0.01535140722990036,0.5586281418800354,171,0.0019435882568359375,-0.20308494567871094,1.0
0.015256521292030811,0.6011142730712891,172,0.0019297599792480469,-0.2328341007232666,1.0
0.015161707065999508,0.6444656848907471,173,0.0019159317016601562,-0.2673768997192383,1.0
0.015067031607031822,0.6882845759391785,174,0.0019021034240722656,-0.307903528213501,1.0
0.014973023906350136,0.7316428422927856,175,0.0018887519836425781,-0.35568976402282715,1.0
0.014879263937473297,0.7713227272033691,176,0.0018754005432128906,-0.40893352031707764,1.0
0.014785325154662132,0.8061326742172241,177,0.001861572265625,-0.4670872092247009,1.0
0.014692194759845734,0.8358557224273682,178,0.0,0.0,0.0
0.014608637429773808,0.8573250770568848,179,0.0018362998962402344,-0.5943875312805176,1.0
0.014524654485285282,0.8744316697120667,180,0.0018243789672851562,-0.6672669649124146,1.0
0.014440353028476238,0.8856682777404785,181,-0.0018124580383300781,0.767015278339386,-1.0
0.014372887089848518,0.8885563015937805,182,0.0018024444580078125,-0.8437685370445251,1.0
0.014303682371973991,0.8836997151374817,183,-0.0017924308776855469,0.6100897789001465,-1.0
0.01425078883767128,0.8698998093605042,184,0.0,0.0,0.0
0.014202484861016273,0.853076696395874,185,0.0017781257629394531,-1.15664803981781,1.0
0.014150840230286121,0.8307018280029297,186,-0.0017709732055664062,0.4384668469429016,-1.0
0.014112496748566628,0.80353844165802,187,0.0017652511596679688,-1.375267744064331,1.0
0.014069993048906326,0.7742048501968384,188,-0.0017595291137695312,0.3547033667564392,-1.0
0.014039491303265095,0.7421888113021851,189,-0.0017547607421875,0.3197411894798279,-1.0
0.014021286740899086,0.7077046632766724,190,-0.0017523765563964844,0.2876458168029785,-1.0
0.014013441279530525,0.6714902520179749,191,-0.0017514228820800781,0.258345365524292,-1.0
0.01401461660861969,0.6341126561164856,192,0.0017514228820800781,-1.9194256067276,1.0
0.014007309451699257,0.5926315784454346,193,-0.0017504692077636719,0.20481514930725098,-1.0
0.014009019359946251,0.5516005158424377,194,-0.0017504692077636719,0.1810382604598999,-1.0
0.014019433408975601,0.5115320682525635,195,0.0017518997192382812,-2.2973101139068604,1.0
0.014020543545484543,0.4680700898170471,196,-0.0017523765563964844,0.1389559507369995,-1.0
0.014030050486326218,0.42741328477859497,197,-0.0017538070678710938,0.12093424797058105,-1.0
0.014047286473214626,0.38980916142463684,198,-0.0017561912536621094,0.10549497604370117,-1.0
0.014071617275476456,0.35535526275634766,199,-0.0017595291137695312,0.09228932857513428,-1.0
0.014102521352469921,0.324031800031662,200,-0.0017638206481933594,0.08100485801696777,-1.0
0.014139516279101372,0.2957316040992737,201,-0.0017690658569335938,0.07136452198028564,-1.0
0.014182187616825104,0.27028888463974,202,-0.0017752647399902344,0.0631263256072998,-1.0
0.014229679480195045,0.24750058352947235,203,-0.0017819404602050781,0.056079864501953125,-1.0
0.014282140880823135,0.22714516520500183,204,-0.0017895698547363281,0.05004405975341797,-1.0
0.014338805340230465,0.2089962661266327,205,-0.0017976760864257812,0.044864654541015625,-1.0
0.014399414882063866,0.192831888794899,206,-0.0018062591552734375,0.04041004180908203,-1.0
0.014464212581515312,0.1784408837556839,207,-0.0018157958984375,0.03656888008117676,-1.0
0.01453203335404396,0.1656273603439331,208,-0.0018253326416015625,0.03324770927429199,-1.0
0.014603200368583202,0.15421155095100403,209,-0.0018353462219238281,0.030367612838745117,-1.0
0.01467800885438919,0.14403121173381805,210,-0.0018463134765625,0.027862071990966797,-1.0
0.014755373820662498,0.13494080305099487,211,-0.0018572807312011719,0.025675296783447266,-1.0
0.014836130663752556,0.1268111765384674,212,-0.00186920166015625,0.023760318756103516,-1.0
0.01491921953856945,0.1195283830165863,213,-0.0018811225891113281,0.02207803726196289,-1.0
0.015005015768110752,0.11299137771129608,214,-0.0018935203552246094,0.02059483528137207,-1.0
0.015092982910573483,0.10711217671632767,215,-0.0019059181213378906,0.019283056259155273,-1.0
0.015183991752564907,0.101812943816185,216,-0.0019192695617675781,0.018118619918823242,-1.0
0.015277019701898098,0.0970265194773674,217,-0.0019326210021972656,0.01708221435546875,-1.0
0.015372522175312042,0.09269276261329651,218,-0.0019464492797851562,0.01615595817565918,-1.0
0.015470429323613644,0.08876023441553116,219,-0.00196075439453125,0.01532602310180664,-1.0
0.015570254996418953,0.08518332242965698,220,-0.0019750595092773438,0.01457977294921875,-1.0
0.01567244715988636,0.08192218840122223,221,-0.0019898414611816406,0.013906717300415039,-1.0
0.015776971355080605,0.07894222438335419,222,-0.0020051002502441406,0.01329803466796875,-1.0
0.01588381826877594,0.07621214538812637,223,-0.0020208358764648438,0.012745380401611328,-1.0
0.015992511063814163,0.07370561361312866,224,-0.002036571502685547,0.012242555618286133,-1.0
0.016103511676192284,0.07139895111322403,225,-0.002052783966064453,0.011783838272094727,-1.0
0.01621682569384575,0.06927113980054855,226,-0.0020694732666015625,0.011363983154296875,-1.0
0.016331996768712997,0.06730357557535172,227,-0.002086162567138672,0.010978460311889648,-1.0
0.016449492424726486,0.06548015028238297,228,-0.0021033287048339844,0.010623693466186523,-1.0
0.016569335013628006,0.06378673017024994,229,-0.0021209716796875,0.01029658317565918,-1.0
0.016691066324710846,0.062210142612457275,230,-0.0021386146545410156,0.009993791580200195,-1.0
0.01681516505777836,0.0607391819357872,231,-0.0021567344665527344,0.009712934494018555,-1.0
0.016941674053668976,0.059363849461078644,232,-0.0021753311157226562,0.009451866149902344,-1.0
0.017070606350898743,0.05807501822710037,233,-0.0021944046020507812,0.009208440780639648,-1.0
0.017201993614435196,0.05686473101377487,234,-0.0022139549255371094,0.008980989456176758,-1.0
0.01733538880944252,0.05572598800063133,235,-0.0022335052490234375,0.008768081665039062,-1.0
0.0174713134765625,0.05465231090784073,236,-0.0022535324096679688,0.008568286895751953,-1.0
0.017609812319278717,0.05363773554563522,237,-0.002274036407470703,0.00838017463684082,-1.0
0.017750896513462067,0.052677493542432785,238,-0.0022950172424316406,0.00820302963256836,-1.0
0.017894629389047623,0.05176679790019989,239,-0.0023164749145507812,0.008035659790039062,-1.0
0.01804056204855442,0.05090157687664032,240,-0.002337932586669922,0.007877349853515625,-1.0
0.018189704045653343,0.05007769167423248,241,-0.0023603439331054688,0.007726907730102539,-1.0
0.018341146409511566,0.04929249733686447,242,-0.0023827552795410156,0.007584333419799805,-1.0
0.01849544048309326,0.04854230210185051,243,-0.0024056434631347656,0.007448434829711914,-1.0
0.018653089180588722,0.047824546694755554,244,-0.002429485321044922,0.007318735122680664,-1.0
0.018813198432326317,0.04713713750243187,245,-0.002453327178955078,0.007195234298706055,-1.0
0.01897631213068962,0.04647715389728546,246,-0.0024776458740234375,0.007076740264892578,-1.0
0.019142981618642807,0.04584319144487381,247,-0.002502918243408203,0.006963491439819336,-1.0
0.019312288612127304,0.045232806354761124,248,-0.0025281906127929688,0.006854534149169922,-1.0
0.01948527619242668,0.04464487358927727,249,-0.0025544166564941406,0.0067501068115234375,-1.0
0.01966152712702751,0.04407748579978943,250,-0.0025811195373535156,0.006649494171142578,-1.0
0.01984064094722271,0.0435292050242424,251,-0.0026078224182128906,0.006552457809448242,-1.0
0.0200236514210701,0.04299909621477127,252,-0.002635478973388672,0.00645899772644043,-1.0
0.020210623741149902,0.04248571768403053,253,-0.0026640892028808594,0.0063686370849609375,-1.0
0.020400699228048325,0.04198818281292915,254,-0.002692699432373047,0.006281375885009766,-1.0
0.020594902336597443,0.04150528833270073,255,-0.0027222633361816406,0.006196737289428711,-1.0
0.020792867988348007,0.04103653132915497,256,-0.0027523040771484375,0.006114959716796875,-1.0
0.020995141938328743,0.040580540895462036,257,-0.0027832984924316406,0.006035327911376953,-1.0
0.021201346069574356,0.040137190371751785,258,-0.002814769744873047,0.0059583187103271484,-1.0
0.021412068977952003,0.039705436676740646,259,-0.0028471946716308594,0.005883455276489258,-1.0
0.021626923233270645,0.03928479924798012,260,-0.002880096435546875,0.005810737609863281,-1.0
0.021846504881978035,0.0388743095099926,261,-0.002913951873779297,0.005739688873291016,-1.0
0.02207043021917343,0.038474008440971375,262,-0.002948284149169922,0.005670785903930664,-1.0
0.022299325093626976,0.0380830354988575,263,-0.002983570098876953,0.0056035518646240234,-1.0
0.02253279834985733,0.037701018154621124,264,-0.0030193328857421875,0.005537986755371094,-1.0
0.02277195453643799,0.037327587604522705,265,-0.0030565261840820312,0.005474090576171875,-1.0
0.023015953600406647,0.03696197271347046,266,-0.003094196319580078,0.005411386489868164,-1.0
0.02326589822769165,0.03660460561513901,267,-0.0031332969665527344,0.005350589752197266,-1.0
0.02352096512913704,0.036254461854696274,268,-0.0031728744506835938,0.005290985107421875,-1.0
0.023781783878803253,0.03591134399175644,269,-0.0032134056091308594,0.005232572555541992,-1.0
0.02404899336397648,0.03557518869638443,270,-0.0032553672790527344,0.005175590515136719,-1.0
0.0243222638964653,0.035245344042778015,271,-0.0032982826232910156,0.0051195621490478516,-1.0
0.024601778015494347,0.0349220409989357,272,-0.003342151641845703,0.005064964294433594,-1.0
0.02488769218325615,0.03460488095879555,273,-0.003386974334716797,0.005011558532714844,-1.0
0.025180689990520477,0.03429320827126503,274,-0.0034332275390625,0.0049588680267333984,-1.0
0.025480471551418304,0.03398754820227623,275,-0.0034804344177246094,0.0049076080322265625,-1.0
0.025787711143493652,0.03368702158331871,276,-0.003529071807861328,0.004857063293457031,-1.0
0.026102615520358086,0.03339197114109993,277,-0.0035791397094726562,0.004807710647583008,-1.0
0.026424940675497055,0.033101800829172134,278,-0.0036301612854003906,0.004759073257446289,-1.0
0.02675585262477398,0.03281654790043831,279,-0.0036830902099609375,0.0047113895416259766,-1.0
0.0270946454256773,0.03253616765141487,280,-0.0037369728088378906,0.00466465950012207,-1.0
0.02744249626994133,0.032260484993457794,281,-0.0037927627563476562,0.00461888313293457,-1.0
0.027799241244792938,0.031989168375730515,282,-0.0038499832153320312,0.004573822021484375,-1.0
0.028165103867650032,0.03172210976481438,283,-0.003908634185791016,0.004529476165771484,-1.0
0.028540875762701035,0.03145921602845192,284,-0.0039691925048828125,0.0044858455657958984,-1.0
0.028926851227879524,0.031200619414448738,285,-0.004031658172607422,0.004443168640136719,-1.0
0.029323363676667213,0.030945751816034317,286,-0.004096031188964844,0.004400968551635742,-1.0
0.029730703681707382,0.03069501742720604,287,-0.004162311553955078,0.004359722137451172,-1.0
0.030149264261126518,0.030447829514741898,288,-0.004230499267578125,0.004318952560424805,-1.0
0.03057939186692238,0.030204351991415024,289,-0.004300594329833984,0.004278898239135742,-1.0
0.031021948903799057,0.02996455691754818,290,-0.004373073577880859,0.004239559173583984,-1.0
0.03147735446691513,0.02972806803882122,291,-0.00444793701171875,0.00420069694519043,-1.0
0.03194601088762283,0.029495103284716606,292,-0.004525184631347656,0.00416254997253418,-1.0
0.03242841735482216,0.029265547171235085,293,-0.004604816436767578,0.004125118255615234,-1.0
0.032925479114055634,0.029039151966571808,294,-0.004687309265136719,0.004088163375854492,-1.0
0.03343723714351654,0.028816068544983864,295,-0.004772186279296875,0.004051923751831055,-1.0
0.033965177834033966,0.02859574928879738,296,-0.004860401153564453,0.004015922546386719,-1.0
0.03450936824083328,0.028378639370203018,297,-0.00495147705078125,0.0039806365966796875,-1.0
0.03507043048739433,0.028164424002170563,298,-0.005045413970947266,0.003945827484130859,-1.0
0.03564993664622307,0.02795306220650673,299,0.005143165588378906,-5.911908149719238,1.0
0.03611072897911072,0.0259304977953434,300,-0.005220890045166016,0.003583192825317383,-1.0
0.0366009920835495,0.02420179732143879,301,-0.005303859710693359,0.0033063888549804688,-1.0
0.03712040185928345,0.022716719657182693,302,-0.0053920745849609375,0.0030715465545654297,-1.0
0.03766828775405884,0.021434858441352844,303,-0.005485057830810547,0.002871274948120117,-1.0
0.03824557363986969,0.02032317779958248,304,-0.005583763122558594,0.0026993751525878906,-1.0
0.03885190933942795,0.019354915246367455,305,-0.005687713623046875,0.0025510787963867188,-1.0
0.03948748856782913,0.01850816048681736,306,-0.005796909332275391,0.0024225711822509766,-1.0
0.04015292972326279,0.017764603719115257,307,-0.005911588668823242,0.002310514450073242,-1.0
0.04084914177656174,0.017109422013163567,308,-0.006032228469848633,0.0022125244140625,-1.0
0.041576266288757324,0.016530076041817665,309,-0.006158351898193359,0.002126455307006836,-1.0
0.04233594238758087,0.016015904024243355,310,-0.006290912628173828,0.0020503997802734375,-1.0
0.04312877357006073,0.015558351762592793,311,-0.0064296722412109375,0.001983165740966797,-1.0
0.04395587742328644,0.015149988234043121,312,-0.006574869155883789,0.0019235610961914062,-1.0
0.044819094240665436,0.014784064143896103,313,-0.0067272186279296875,0.0018701553344726562,-1.0
0.04571957886219025,0.014455563388764858,314,-0.006886720657348633,0.0018224716186523438,-1.0
0.046659067273139954,0.0141600975766778,315,-0.007053852081298828,0.0017800331115722656,-1.0
0.047639548778533936,0.01389289926737547,316,-0.0072290897369384766,0.0017414093017578125,-1.0
0.04866301640868187,0.013651054352521896,317,-0.007412910461425781,0.0017066001892089844,-1.0
0.04973150044679642,0.013432055711746216,318,-0.007605552673339844,0.0016756057739257812,-1.0
0.050845272839069366,0.0132322758436203,319,-0.007807493209838867,0.0016469955444335938,-1.0
0.05200912430882454,0.01305028609931469,320,-0.008019685745239258,0.001621246337890625,-1.0
0.05322568863630295,0.012883467599749565,321,-0.008242368698120117,0.0015974044799804688,-1.0
0.05449830740690231,0.012730833142995834,322,-0.008476495742797852,0.0015759468078613281,-1.0
